item_id,category,platform,condition,brand,age_years,seller_account_age_days,seller_item_count,seller_rating,image_count,description_length,shipping_offered,original_price,current_price,month_listed,days_listed,view_count,favorite_count,price_drops,relistings,sold,sale_price,days_to_sell,suspected_counterfeit,fraud_flag
9413,clothing,eBay.de,fair,Adidas,7,494,24,4.4356562580674845,4,452,True,45.49,29.84,5,34,169,13,1,2,yes,29.59,12.0,0.05846059834703318,False
9414,electronics,Mercari EU,good,Samsung,0,849,1,3.589227391896379,4,549,True,420.52,410.59,1,27,233,25,0,0,yes,356.76,12.0,0.0,False
9415,clothing,eBay.de,good,,6,970,17,4.1282936968789015,9,212,True,25.43,16.66,5,72,243,46,1,2,yes,15.88,49.0,0.00935195696248639,False
9416,furniture,eBay.de,like-new,,1,376,28,5.0,4,123,True,140.87,121.47,5,57,153,13,5,1,yes,111.61,42.0,0.0,False
9417,clothing,OLX,fair,Adidas,1,206,9,4.141827008921409,1,195,True,66.75,54.92,8,57,108,16,0,0,no,,,0.0,False
9418,electronics,Vinted,mint,Apple,11,172,3,3.7370956329736233,7,277,True,4612.41,391.52,2,10,1107,120,0,4,yes,352.1,3.0,0.5063485710115527,False
9419,electronics,Facebook Marketplace,like-new,Apple,3,908,16,3.7022520171000277,3,97,True,4065.29,434.96,8,37,901,64,1,2,yes,426.73,19.0,0.3482952547087921,False
9420,collectibles,OLX,good,Funko,36,302,1,4.2328991156248135,5,93,True,230.72,371.86,10,25,117,13,0,3,yes,365.3,18.0,0.0,False
9421,electronics,Mercari EU,fair,Apple,4,432,5,4.62883174435238,8,41,True,1097.52,93.39,6,87,1139,183,0,0,no,,,0.3776443844118489,False
9422,furniture,OLX,like-new,Ashley,9,1683,51,4.777075001979827,6,238,True,384.5,177.18,12,30,159,29,2,2,yes,156.83,21.0,0.0,False
9423,electronics,Vinted,good,LG,3,185,2,5.0,7,231,True,591.55,58.51,7,100,350,46,1,4,yes,56.85,79.0,0.0,False
9424,collectibles,Mercari EU,good,Limited Edition,29,196,3,3.0158321693897197,4,555,True,192.22,174.25,1,66,191,25,1,0,no,,,0.0,False
9425,books,eBay.de,fair,Random House,7,1654,36,3.198746648023189,4,269,True,15.53,9.13,4,41,86,10,3,0,yes,9.02,12.0,0.011566728025827852,False
9426,clothing,Vinted,mint,Adidas,6,66,3,4.5989619862391145,1,164,False,164.88,113.89,6,60,104,19,0,4,no,,,0.000760619723097225,False
9427,books,eBay.de,good,HarperCollins,4,1218,74,3.6002412141664073,5,222,False,19.77,15.69,12,19,78,8,0,1,no,,,0.0,False
9428,electronics,eBay.de,like-new,Lenovo,3,704,25,3.6213420512025807,6,433,True,957.11,93.73,7,11,259,32,0,4,yes,90.65,6.0,0.0,False
9429,books,Facebook Marketplace,mint,HarperCollins,1,1016,35,4.478542157834739,5,160,True,30.36,24.71,6,43,88,16,2,0,yes,23.62,30.0,0.06127012831850326,False
9430,books,OLX,like-new,Vintage,7,442,4,4.050722711224667,7,241,True,16.72,8.75,7,37,112,9,0,0,yes,8.73,11.0,0.04093912063968769,False
9431,clothing,Vinted,poor,H&M,3,222,6,3.2875375512842746,2,247,True,26.91,19.88,3,270,3526,0,5,1,no,,,0.02293432302277834,False
9432,books,eBay.de,like-new,Random House,5,1131,127,4.25338708812869,2,660,True,30.3,23.56,5,61,106,5,2,0,yes,20.63,48.0,0.0,False
9433,clothing,eBay.de,poor,GAP,3,708,28,4.215998672117826,2,24,True,42.63,37.69,7,26,89,16,0,3,yes,34.1,10.0,0.07523796544362207,False
9434,clothing,eBay.de,like-new,Supreme,2,1376,39,3.9601159433091824,7,259,False,246.98,187.81,6,52,1122,209,3,0,no,,,0.04919335589052824,False
9435,clothing,Facebook Marketplace,poor,,4,415,7,3.899000996718785,3,256,True,30.47,23.52,12,46,149,27,2,0,no,,,0.0,False
9436,books,eBay.de,fair,,7,1640,70,3.7002147666927954,2,250,True,6.35,4.04,3,27,76,6,1,4,yes,3.62,17.0,0.0035730859126563708,False
9437,clothing,Vinted,mint,Zara,2,323,6,3.0973450545367274,6,134,True,116.97,98.04,8,21,152,19,4,2,yes,87.14,12.0,0.01682653798677647,False
9438,clothing,Facebook Marketplace,good,Uniqlo,2,1442,24,3.4265413119864725,5,120,True,98.42,91.39,11,23,140,17,0,2,yes,84.42,9.0,0.0,False
9439,books,OLX,like-new,Random House,6,395,28,4.383110878464719,2,192,False,36.46,26.86,3,41,80,4,0,0,yes,22.93,25.0,0.0,False
9440,clothing,Mercari EU,like-new,Zara,10,796,10,3.2818883438742406,6,243,True,99.59,48.37,2,46,175,15,0,0,yes,41.5,18.0,0.0,False
9441,clothing,Mercari EU,good,Uniqlo,5,449,30,4.564360865461637,3,34,True,108.61,65.56,3,21,92,10,0,0,yes,55.88,9.0,0.0,False
9442,clothing,Vinted,like-new,,1,380,4,2.039040281267182,1,326,True,100.87,103.82,5,45,104,12,0,0,yes,99.18,31.0,0.06475666687431378,False
9443,electronics,Vinted,good,HP,4,106,1,2.6911166159631854,1,260,True,375.43,35.8,6,45,136,13,0,2,no,,,0.0,False
9444,electronics,Vinted,good,Apple,7,190,6,3.660426002395676,2,267,False,1233.35,110.54,11,44,829,82,0,5,yes,99.7,34.0,0.4296209253663047,False
9445,clothing,eBay.de,good,,3,1320,39,3.8614601407928513,6,341,False,27.38,20.11,11,19,138,18,0,0,yes,19.51,13.0,0.0,False
9446,collectibles,OLX,poor,Antique,44,291,17,3.6596265896399167,4,111,True,47.32,76.52,3,67,156,10,1,1,no,,,0.0,False
9447,books,Mercari EU,poor,,17,773,18,4.059880151689323,4,185,True,5.44,1.0,3,43,79,9,0,0,yes,1.0,17.0,0.0,False
9448,electronics,Vinted,mint,Dell,1,172,4,3.5710120770209515,6,181,True,603.74,279.81,11,39,240,33,1,3,no,,,0.0,False
9449,electronics,eBay.de,mint,Apple,1,977,63,4.635339880423792,5,90,True,3933.43,1860.5,4,33,614,93,0,0,yes,1622.58,18.0,0.020913129622479265,False
9450,electronics,eBay.de,good,,1,2867,70,4.332994510938187,7,174,True,,87.04,3,58,275,24,4,3,yes,86.88,37.0,0.059683889937364926,False
9451,furniture,Mercari EU,good,Wayfair,8,538,8,4.700986575168407,1,247,True,283.99,153.45,6,109,130,21,3,0,yes,147.52,87.0,0.0,False
9452,clothing,eBay.de,like-new,Uniqlo,4,760,7,5.0,2,302,True,148.52,123.65,4,42,106,8,0,0,yes,111.67,25.0,0.005794781843061883,False
9453,clothing,eBay.de,like-new,Zara,12,661,14,3.883053836309786,7,311,False,113.23,42.71,1,30,171,22,0,0,yes,39.95,12.0,0.0,False
9454,collectibles,Mercari EU,good,,48,744,16,4.751166933109437,9,394,True,61.48,108.23,1,74,271,45,1,0,yes,101.16,45.0,0.0,False
9455,clothing,Vinted,good,,4,182,14,4.636975565348371,3,69,True,24.43,17.51,3,24,84,9,1,0,yes,16.08,18.0,0.0,False
9456,electronics,Vinted,like-new,,6,420,7,3.7670625746262347,1,98,False,1347.39,134.47,8,44,715,72,0,1,yes,126.9,23.0,0.4096183396760576,False
9457,collectibles,Vinted,fair,Funko,12,230,7,4.220322593981047,0,160,False,132.62,314.17,8,24,76,8,0,1,no,,,0.0,False
9458,furniture,eBay.de,fair,Crate&Barrel,3,1231,25,4.296517640715038,1,317,True,204.93,189.88,5,45,109,14,0,0,no,,,0.02500756771051038,False
9459,electronics,Vinted,like-new,Microsoft,2,223,1,3.7534489100015076,5,645,True,337.65,34.75,10,12,247,49,0,1,yes,31.47,4.0,0.09509703851658868,False
9460,furniture,eBay.de,fair,Crate&Barrel,9,760,11,4.329397178040219,3,48,True,276.85,165.8,4,39,95,15,0,0,yes,158.43,16.0,0.08809551292211135,False
9461,clothing,Facebook Marketplace,mint,H&M,8,387,18,4.3631325695671626,4,103,True,71.73,42.72,3,22,110,9,0,1,no,,,0.0,False
9462,books,Facebook Marketplace,good,Random House,13,284,6,4.616717932123337,4,180,True,18.99,6.3,8,49,96,12,1,0,no,,,0.061102542905280305,False
9463,electronics,Mercari EU,like-new,Microsoft,0,476,7,2.96518290889728,3,129,True,752.63,643.56,10,62,216,11,0,0,yes,597.75,41.0,0.02739416635057984,False
9464,books,OLX,mint,,12,891,22,4.581082484767208,3,141,True,17.9,6.8,10,21,55,4,0,1,yes,6.21,9.0,0.16685048363251198,False
9465,collectibles,eBay.de,good,Antique,12,1330,22,3.624307604215362,5,517,True,185.28,310.99,2,82,224,31,0,0,no,,,0.0,False
9466,collectibles,OLX,like-new,Funko,39,485,21,4.158028377443778,1,74,True,269.38,193.59,11,56,104,15,0,0,yes,176.76,25.0,0.06490907941986823,False
9467,collectibles,eBay.de,good,Pokemon,23,610,10,4.00899167681655,4,377,False,187.38,193.93,9,37,153,17,0,1,yes,178.72,21.0,0.0,False
9468,electronics,eBay.de,fair,Samsung,2,941,55,2.943997559880323,4,128,True,471.77,45.64,11,90,259,14,1,1,yes,43.62,54.0,0.07714441670242864,False
9469,electronics,eBay.de,like-new,Lenovo,0,1437,26,4.054272308247414,3,21,True,729.6,754.26,12,15,132,24,0,0,yes,670.55,10.0,0.005031141049083157,False
9470,electronics,Vinted,mint,Generic,1,102,4,4.156557553299416,2,330,True,403.33,199.95,9,101,269,23,3,0,yes,175.1,41.0,0.008928594255171299,False
9471,furniture,OLX,fair,Wayfair,4,587,12,4.145326157922346,5,553,True,277.0,182.86,2,21,162,24,0,0,yes,159.7,16.0,0.0480975685219977,False
9472,collectibles,Vinted,mint,Antique,32,67,3,3.0658532611956733,5,71,True,215.2,324.08,3,10,91,12,0,0,yes,312.52,4.0,0.2977170988302493,False
9473,clothing,eBay.de,good,Zara,2,1216,37,4.5623803096542765,6,53,True,122.82,114.69,1,45,122,18,5,0,yes,106.42,33.0,0.0,False
9474,collectibles,eBay.de,good,LEGO,22,1326,74,3.8042542426263197,5,60,True,115.63,182.38,8,89,182,15,0,0,no,,,0.004234470127883555,False
9475,books,Vinted,fair,HarperCollins,6,239,10,3.9663495169009986,4,36,False,21.38,12.96,12,45,73,8,0,1,yes,12.89,25.0,0.0,False
9476,collectibles,Vinted,fair,Funko,26,224,15,4.144800238784236,3,326,True,88.18,183.82,2,87,195,24,4,0,yes,163.76,36.0,0.034784786926511185,False
9477,collectibles,Vinted,good,Pokemon,27,696,20,4.15731801358526,4,31,True,226.58,293.44,6,19,98,5,0,0,no,,,0.0,False
9478,clothing,eBay.de,like-new,Uniqlo,4,675,12,4.284444629807849,5,187,True,99.07,72.62,7,31,137,10,1,1,no,,,0.0,False
9479,clothing,OLX,fair,Adidas,1,637,49,3.8903561192213805,2,53,True,48.18,38.05,5,79,126,22,4,0,yes,32.68,46.0,0.05910088187308324,False
9480,clothing,eBay.de,like-new,Nike,3,1078,47,4.653133792569699,6,160,True,149.37,109.54,5,71,197,32,3,0,yes,95.24,22.0,0.0,False
9481,clothing,Vinted,like-new,H&M,1,51,2,3.1500894053724044,8,106,True,149.68,124.74,11,43,174,26,0,0,yes,123.32,34.0,0.0,False
9482,furniture,Mercari EU,good,,7,115,1,4.470242370230331,9,143,False,470.29,331.8,2,34,175,16,0,0,no,,,0.01591720974331727,False
9483,books,OLX,good,Vintage,4,994,21,4.014307671867237,6,133,True,31.89,23.97,4,48,108,10,1,0,yes,20.91,16.0,0.06953245483145201,False
9484,collectibles,Vinted,mint,Vintage,31,39,2,2.2092296693488835,6,285,False,,564.83,9,26,142,10,0,0,no,,,0.12690277659347693,False
9485,furniture,eBay.de,mint,,6,898,72,3.8092579885753945,2,128,False,224.25,150.07,7,38,110,12,2,0,yes,147.59,20.0,0.0783640801308016,False
9486,clothing,OLX,fair,Zara,6,1279,35,4.854336775897565,4,85,True,51.31,37.96,6,6,95,7,0,0,yes,32.9,4.0,0.005150342352782417,False
9487,clothing,Vinted,fair,Gucci,2,1044,91,4.778870050448135,6,242,True,249.86,179.96,12,77,1073,213,0,2,no,,,0.06182862205482574,False
9488,clothing,Mercari EU,good,Nike,13,1391,89,3.222809859561342,1,149,True,61.85,21.92,6,41,84,11,1,1,no,,,0.0,False
9489,electronics,Vinted,like-new,Herman Miller,0,109,5,3.208003932880782,2,185,True,670.79,100.6185,2,20,144,23,0,0,yes,481.68,10.0,0.95,False
9490,electronics,OLX,fair,Apple,1,1091,32,3.228954734856961,5,113,True,1654.51,824.57,9,81,979,140,3,0,yes,790.15,48.0,0.014220305735190772,False
9491,clothing,OLX,fair,,2,240,7,3.8800030810965835,4,130,False,26.29,25.19,7,29,106,20,0,0,yes,22.22,21.0,0.08417968388150707,False
9492,electronics,Facebook Marketplace,good,Apple,3,69,2,3.2578473312496397,5,222,True,1946.26,205.34,6,54,861,102,2,0,yes,183.88,27.0,0.4916140073695905,False
9493,clothing,eBay.de,good,Nike,1,284,12,4.377276849246048,3,545,True,91.49,75.22,2,31,136,8,0,1,no,,,0.049718665170640886,False
9494,furniture,eBay.de,like-new,,11,1233,3,4.33939824219874,2,306,True,224.93,81.44,4,86,162,20,2,1,yes,74.01,26.0,0.024093876502839298,False
9495,electronics,Vinted,like-new,Apple,1,564,9,5.0,7,307,False,1486.76,906.45,9,41,913,179,0,0,no,,,0.016222055135978852,False
9496,electronics,OLX,like-new,Dell,1,648,15,5.0,6,25,False,645.14,320.24,10,56,210,28,0,0,yes,278.11,29.0,0.0,False
9497,electronics,OLX,like-new,Apple,1,1738,31,5.0,4,64,True,1431.19,785.39,2,43,1170,157,0,0,yes,759.26,14.0,0.05984142548411585,False
9498,collectibles,eBay.de,good,Vintage,20,1254,23,4.664747054584164,7,22,True,129.92,58.99,10,10,102,9,0,1,no,,,0.0,False
9499,clothing,Facebook Marketplace,like-new,Adidas,5,1102,62,4.12644059315016,3,34,True,77.65,61.49,12,33,89,6,1,1,yes,56.71,24.0,0.03549315074530032,False
9500,electronics,Vinted,fair,Sony,2,709,12,3.290347255949886,4,67,True,266.65,25.99,2,98,232,33,5,0,no,,,0.06797911333073792,False
9501,books,eBay.de,like-new,,3,1275,22,3.8029678374948643,3,28,True,14.08,10.57,1,55,69,4,1,1,no,,,0.012675318403488317,False
9502,furniture,Mercari EU,good,IKEA,4,434,9,2.714100515535357,2,306,True,218.91,185.64,11,63,118,12,0,2,no,,,0.0,False
9503,collectibles,eBay.de,fair,LEGO,43,594,10,4.1674741752293665,5,149,False,75.6,60.13,4,42,146,20,1,2,yes,57.84,18.0,0.04719065661948871,False
9504,electronics,eBay.de,good,Samsung,2,626,16,5.0,5,305,True,449.0,70.48,10,49,274,31,0,1,yes,65.63,27.0,0.082846514932358,False
9505,electronics,Vinted,like-new,Samsung,1,392,11,3.7533911526447934,4,194,True,384.83,239.29,4,35,213,25,0,1,yes,222.79,25.0,0.0,False
9506,clothing,Facebook Marketplace,good,H&M,5,382,11,3.4583599334581057,7,258,True,68.15,51.35,7,41,186,31,0,0,yes,49.06,13.0,0.02164519518595813,False
9507,furniture,OLX,fair,Crate&Barrel,5,268,14,3.6854827715032634,4,321,False,201.83,165.56,3,46,162,15,2,0,no,,,0.03173281517494711,False
9508,clothing,OLX,poor,,2,1515,3,5.0,4,250,True,12.91,11.36,4,114,231,25,0,0,no,,,0.05025055408228124,False
9509,clothing,Facebook Marketplace,good,,4,262,2,4.809414279367484,5,33,False,29.79,22.38,3,65,151,12,1,0,yes,21.47,36.0,0.0005169500976306418,False
9510,electronics,Mercari EU,fair,HP,3,502,7,4.655514172734796,1,156,True,288.15,28.89,3,43,159,11,0,0,yes,28.52,17.0,0.06039289301557374,False
9511,electronics,eBay.de,mint,Nintendo,3,1792,52,3.5270856745554253,3,45,False,469.63,40.37,10,18,122,16,0,1,no,,,0.08322451455283816,False
9512,clothing,OLX,fair,Nike,2,620,48,4.662322603689682,7,30,True,,52.15,11,31,149,9,1,2,yes,48.03,20.0,0.0,False
9513,furniture,Mercari EU,poor,West Elm,6,874,14,4.227926811931994,2,366,True,140.51,86.31,11,39,128,22,4,2,yes,82.38,13.0,0.0,False
9514,furniture,Facebook Marketplace,good,,3,352,6,4.485472996146852,6,227,True,296.23,261.76,6,58,176,27,2,0,yes,226.69,31.0,0.09057786945578133,False
9515,clothing,Facebook Marketplace,fair,H&M,3,221,12,3.6680655446768635,5,142,True,76.35,61.57,3,37,149,12,1,1,no,,,0.0,False
9516,electronics,Facebook Marketplace,good,Nintendo,1,425,6,3.779977741512916,6,293,True,531.46,240.21,6,26,248,48,0,0,no,,,0.0,False
9517,books,Vinted,like-new,HarperCollins,4,308,6,3.329228612216446,2,953,False,41.28,30.74,3,35,70,3,0,0,no,,,0.0062976024801028735,False
9518,electronics,Vinted,fair,Sony,3,649,5,4.352066291082748,6,56,True,446.25,40.21,4,91,297,32,1,0,yes,38.34,41.0,0.085915387371968,False
9519,electronics,Facebook Marketplace,good,Sony,7,275,17,5.0,6,341,True,500.55,49.14,7,14,200,18,0,0,yes,44.65,8.0,0.0,False
9520,electronics,OLX,good,Lenovo,5,999,41,3.5489236775659703,1,138,True,461.89,47.43,10,21,115,15,0,0,yes,43.34,16.0,0.0,False
9521,furniture,Facebook Marketplace,good,Generic,14,999,38,4.094660130339402,6,139,True,137.02,34.43,1,23,133,22,0,0,yes,34.4,15.0,0.0595355087172976,False
9522,collectibles,eBay.de,fair,Vintage,44,775,18,4.718989387846141,4,107,False,182.96,406.64,7,48,123,13,0,1,no,,,0.0,False
9523,furniture,eBay.de,fair,Ashley,8,913,64,3.994986845335905,0,121,True,205.73,111.95,1,23,52,4,0,0,no,,,0.05411657240121845,False
9524,clothing,Facebook Marketplace,like-new,Zara,8,235,3,3.141501007993261,5,187,True,80.82,46.35,10,9,107,18,0,0,no,,,0.059044052941513075,False
9525,electronics,Facebook Marketplace,good,Apple,2,678,26,4.248076975177128,3,430,True,3462.92,580.94,1,71,1716,285,2,0,yes,563.73,24.0,0.46003675346898637,False
9526,collectibles,Mercari EU,poor,Pokemon,31,409,7,3.4777622799948142,9,307,False,40.35,52.16,10,69,269,48,0,1,no,,,0.0,False
9527,clothing,eBay.de,good,Nike,15,1006,38,5.0,9,318,False,49.44,10.99,3,28,211,28,0,2,yes,10.69,15.0,0.0,False
9528,collectibles,OLX,poor,,44,728,17,4.359860845059083,0,46,True,58.82,135.52,12,35,72,9,0,0,no,,,0.0,False
9529,collectibles,Mercari EU,fair,Vintage,15,357,6,4.200156950290214,2,112,True,131.71,86.81,3,20,77,14,0,0,yes,84.1,15.0,0.04079504145872953,False
9530,clothing,Facebook Marketplace,good,Adidas,11,400,2,3.107817552838589,4,172,False,65.87,29.56,3,34,118,16,0,0,no,,,0.0936433728651336,False
9531,collectibles,Vinted,like-new,Vintage,9,306,8,3.909642435849345,5,349,True,287.23,397.35,7,30,172,10,0,3,yes,369.33,19.0,0.06872037439937559,False
9532,electronics,eBay.de,good,Apple,2,529,13,4.167407608393612,5,361,True,1397.25,122.09,1,26,1075,133,0,0,yes,104.44,10.0,0.47550676792644647,False
9533,books,OLX,good,Random House,3,823,60,4.543145201080546,6,58,True,,12.42,1,31,72,3,5,0,yes,11.72,10.0,0.09157018356883129,False
9534,electronics,Vinted,like-new,Generic,0,221,17,4.532467731907536,3,71,True,242.08,249.93,9,54,199,24,0,1,yes,238.69,42.0,0.0,False
9535,electronics,Mercari EU,fair,Sony,1,975,29,3.918742968576804,3,78,False,340.9,174.31,8,78,212,17,1,1,no,,,0.0,False
9536,furniture,Mercari EU,fair,Generic,6,371,3,3.9032162734937903,5,214,True,82.58,49.01,7,35,149,23,0,5,yes,47.77,21.0,0.0,False
9537,books,Facebook Marketplace,like-new,,3,477,14,4.686929723497884,2,141,True,44.86,30.6,12,24,61,8,0,1,yes,29.62,7.0,0.026424462453562392,False
9538,clothing,eBay.de,fair,H&M,8,274,50,3.8900612173831233,6,270,True,53.71,34.01,5,32,149,8,3,2,yes,29.39,23.0,0.0,False
9539,furniture,Vinted,like-new,,7,59,3,5.0,6,323,True,249.72,155.3,7,18,158,8,0,0,yes,142.57,14.0,0.0022208885083496027,False
9540,clothing,OLX,like-new,,10,844,13,3.613558371263415,5,165,True,30.46,15.66,2,42,143,12,0,1,yes,15.38,33.0,0.0,False
9541,electronics,Mercari EU,good,Sony,2,499,11,4.071366629136894,4,3,True,577.43,52.91,11,55,190,14,1,0,yes,45.9,31.0,0.18835071856570973,False
9542,electronics,Vinted,fair,Generic,1,245,5,3.081378632637632,5,108,True,193.9,84.75,6,12,155,16,2,0,yes,78.6,4.0,0.0,False
9543,electronics,Vinted,like-new,Sony,3,59,1,4.2076651457290275,0,400,False,723.23,64.2,11,111,219,30,1,2,yes,63.09,51.0,0.013276819642163623,False
9544,electronics,OLX,like-new,Apple,0,496,1,3.8092515173205994,5,344,True,2276.18,2049.44,2,67,1570,217,3,2,yes,1991.07,27.0,0.0022637553606459776,False
9545,clothing,Vinted,like-new,Zara,3,474,12,3.527506176868428,1,120,True,125.18,92.96,8,43,92,7,1,1,yes,83.45,26.0,0.06654508135551568,False
9546,clothing,Mercari EU,like-new,Zara,8,694,36,5.0,3,103,False,148.45,71.98,6,35,90,13,0,0,yes,71.31,27.0,0.07431177240985021,False
9547,clothing,eBay.de,good,Supreme,2,793,87,3.908391095164819,4,101,True,529.4,477.55,4,55,593,111,0,2,no,,,0.0,False
9548,electronics,OLX,like-new,Samsung,1,158,14,3.212891955380183,5,300,True,532.22,277.68,9,37,222,37,3,0,yes,236.65,19.0,0.0,False
9549,collectibles,Facebook Marketplace,fair,LEGO,11,601,13,4.318472469772302,3,253,True,76.17,160.96,6,24,104,13,0,5,yes,143.15,16.0,0.007922861005341814,False
9550,clothing,Mercari EU,like-new,Adidas,6,481,4,3.9012026844039016,2,369,False,157.37,92.81,4,26,91,14,0,1,yes,83.57,8.0,0.0,False
9551,collectibles,Vinted,good,Vintage,41,461,17,3.8850080098329833,4,289,False,116.36,100.58,6,65,164,25,0,5,no,,,0.05663035646541001,False
9552,books,OLX,like-new,Vintage,6,1013,59,3.7804859043346797,6,119,True,26.36,16.71,5,60,115,8,2,0,yes,15.42,46.0,0.0,False
9553,furniture,eBay.de,poor,Generic,2,538,7,3.782222626349223,4,137,True,72.36,67.73,5,89,180,24,1,2,yes,61.85,39.0,0.0,False
9554,furniture,OLX,good,Generic,4,734,18,3.67375135438021,7,543,True,118.7,87.94,10,37,219,37,0,0,yes,82.65,14.0,0.003198085237496942,False
9555,books,Mercari EU,fair,HarperCollins,3,272,3,4.483718997560592,8,165,True,18.23,12.66,12,49,123,18,4,1,yes,12.21,14.0,0.0,False
9556,clothing,Facebook Marketplace,fair,GAP,5,517,23,4.586125558406499,6,232,True,45.09,30.94,11,62,188,19,1,1,yes,29.27,25.0,0.0,False
9557,electronics,Vinted,good,Lenovo,0,231,6,3.857207679262938,6,95,True,251.99,276.69,4,50,236,18,2,0,yes,260.87,19.0,0.09890784070790118,False
9558,furniture,Facebook Marketplace,fair,IKEA,2,839,3,2.874284763408692,5,518,True,154.27,115.78,9,82,231,15,1,0,no,,,0.0,False
9559,furniture,eBay.de,like-new,West Elm,13,686,24,3.637418163164677,5,350,True,323.09,96.44,10,46,180,10,0,1,yes,84.15,36.0,0.0,False
9560,books,eBay.de,fair,HarperCollins,5,1014,23,4.3795804174520505,1,162,False,18.91,15.43,10,33,51,3,2,0,no,,,0.05390435360928755,False
9561,clothing,Vinted,like-new,Zara,7,237,23,4.410957137316823,5,94,True,110.22,76.48,3,65,173,24,1,0,yes,75.08,23.0,0.0,False
9562,furniture,Vinted,good,Generic,9,283,12,4.211730959941777,5,132,True,186.58,102.73,11,55,142,18,0,0,yes,93.73,23.0,0.0,False
9563,electronics,Vinted,poor,Generic,4,378,8,4.223714197839569,5,131,True,72.84,7.29,6,45,205,31,0,1,yes,6.95,16.0,0.030852051833068633,False
9564,electronics,eBay.de,poor,Apple,1,1400,5,4.223632935372185,3,65,True,1463.5,734.43,9,15,589,69,2,0,yes,709.68,5.0,0.010035766262407562,False
9565,electronics,OLX,mint,Apple,3,931,14,4.210665247906085,4,103,True,1871.5,171.18,7,36,1243,100,1,0,yes,162.7,14.0,0.3899582465619086,False
9566,furniture,eBay.de,good,Generic,4,291,7,3.8640637888487857,8,64,True,134.97,110.33,4,44,162,28,2,0,yes,98.85,22.0,0.0,False
9567,collectibles,Facebook Marketplace,like-new,Vintage,34,976,54,3.3866231967366907,7,214,True,126.32,162.76,8,56,188,35,2,1,yes,154.87,20.0,0.0,False
9568,electronics,Vinted,mint,Samsung,0,515,9,3.826015741034013,4,99,True,773.62,761.45,12,54,209,21,3,3,yes,740.57,30.0,0.0,False
9569,books,Mercari EU,mint,Penguin,4,549,9,3.67451795225838,4,697,False,37.83,30.17,2,30,87,13,0,0,yes,25.91,15.0,0.0,False
9570,electronics,Mercari EU,like-new,LG,5,662,34,3.794810857364037,6,26,True,895.36,73.38,9,38,215,33,1,0,yes,65.94,25.0,0.03397758064143375,False
9571,clothing,OLX,poor,,3,485,3,4.271018701408917,4,104,True,11.96,10.61,7,17,102,13,0,0,yes,9.18,12.0,0.0,False
9572,clothing,Facebook Marketplace,good,GAP,1,233,9,3.7493338927740543,5,105,True,55.76,55.1,8,89,189,37,3,5,yes,49.08,37.0,0.0,False
9573,clothing,eBay.de,good,,1,509,38,4.346000234210997,7,55,True,66.34,66.16,7,17,112,19,0,0,no,,,0.0,False
9574,electronics,Facebook Marketplace,good,Microsoft,2,733,13,3.2096958124592434,3,62,True,552.69,94.47,9,42,151,14,0,0,yes,88.55,32.0,0.005654898030274705,False
9575,electronics,Vinted,good,,5,225,8,3.6583398005224077,6,431,True,422.02,37.58,12,35,274,24,5,1,yes,34.0,13.0,0.0,False
9576,books,Mercari EU,poor,Vintage,1,358,9,4.314172541391903,10,49,True,5.68,5.13,1,60,127,6,1,4,no,,,0.0,False
9577,books,Vinted,good,,8,286,8,3.4956077487325374,1,248,False,9.48,4.89,8,65,52,8,2,0,yes,4.74,50.0,0.0,False
9578,clothing,eBay.de,mint,Nike,6,1076,93,4.1124770260140275,1,220,False,119.82,78.81,8,90,142,28,0,0,no,,,0.0,False
9579,clothing,Vinted,like-new,H&M,3,139,7,3.989013054777331,5,215,False,56.55,40.9,11,15,121,20,0,3,no,,,0.09690765020204148,False
9580,clothing,Facebook Marketplace,poor,Adidas,11,416,12,4.19585728971532,4,138,True,15.51,7.22,5,19,114,15,0,2,yes,6.25,9.0,0.06253816860894243,False
9581,electronics,Mercari EU,like-new,Sony,1,1317,109,4.894074171245416,3,298,True,514.98,284.69,11,26,157,18,0,0,yes,259.68,18.0,0.0,False
9582,clothing,Facebook Marketplace,good,Zara,0,459,16,4.468163923235315,4,247,True,77.7,76.2,1,10,102,12,0,0,no,,,0.08194922080961722,False
9583,clothing,Mercari EU,mint,Zara,3,577,5,4.171930951446564,7,50,False,93.27,79.81,4,61,173,9,0,0,no,,,0.004085898853000189,False
9584,collectibles,Vinted,mint,LEGO,27,115,1,4.058704103233154,5,102,True,226.07,493.2,1,23,127,10,2,1,yes,472.86,9.0,0.11656460275561459,False
9585,books,Facebook Marketplace,fair,Penguin,2,1065,58,4.824284806114674,8,286,True,25.47,24.19,9,7,101,14,0,0,no,,,0.0,False
9586,clothing,Facebook Marketplace,like-new,,2,286,1,4.14771230012249,5,159,True,60.08,50.65,8,24,146,9,4,1,yes,47.3,16.0,0.059172188092892514,False
9587,electronics,OLX,like-new,HP,5,207,3,2.92964493283883,3,150,True,312.48,25.43,3,24,184,18,0,1,yes,24.39,15.0,0.0,False
9588,electronics,Mercari EU,like-new,Lenovo,4,1011,4,4.629616481702179,7,340,False,501.17,50.81,11,42,289,43,1,2,yes,43.92,20.0,0.0,False
9589,books,Facebook Marketplace,poor,Penguin,6,438,16,3.8143848478626143,4,49,True,7.29,4.87,4,50,72,7,1,0,yes,4.33,26.0,0.09411137723613933,False
